neighborhood,name,rating,review_count,price,latitude,longitude,category,parent_category
Upper West Side,West Side Wok,5.0,4,,40.79235,-73.97139,chinese,restaurants
Upper West Side,Telio,3.5,146,$$,40.7924,-73.97376,greek,restaurants
Upper West Side,Parisian Deli,3.0,19,$,40.78521,-73.97288,delis,restaurants
Upper West Side,Gan Asia,2.5,46,$$,40.792339299999995,-73.971405,chinese,restaurants
Upper West Side,La Unica Caridad Restaurant,3.5,8,$$,40.7832742,-73.98072370000001,cuban,restaurants
Upper West Side,New Asia,2.0,41,$$,40.791819244623206,-73.972065076232,chinese,restaurants
Upper West Side,Thyme & Tonic,3.5,10,$$,40.784529,-73.973857,newamerican,restaurants
Upper West Side,Harajuku Sushi and Crepe,5.0,13,$,40.7491302490234,-73.9923629760742,sushi,restaurants
Upper West Side,Zabar's Catering,4.0,6,,40.78485,-73.97955,restaurants,
Upper West Side,Domino's Pizza,2.0,51,$,40.777999,-73.98058329999999,pizza,restaurants
Upper West Side,236 Columbus Farm,4.0,6,$,40.7766618,-73.9796281,delis,restaurants
Upper West Side,Noidue Carne,4.0,36,$$,40.77625,-73.98146,kosher,restaurants
Upper West Side,diRiso Risotto Balls,5.0,2,,40.78113,-73.97794,italian,restaurants
Upper West Side,Lincoln Center Kitchen,2.0,30,$$$,40.7725618904564,-73.9832380478852,newamerican,restaurants
Upper West Side,Carlos & Gabbys,5.0,2,,40.78458,-73.97393000000001,kosher,restaurants
Upper West Side,La Cocina Mexicana,2.5,15,$$,40.78754,-73.9765199,mexican,restaurants
Upper West Side,Tavola Della Nonna,3.0,12,,40.777570000000004,-73.98347,pizza,restaurants
Upper West Side,Prelude Cafe & Bar,2.5,16,,40.773767,-73.982926,cafes,restaurants
Upper West Side,Island Spice Grill,3.0,57,$$,40.8138225,-73.9409772,caribbean,restaurants
Upper West Side,Sabrett Hot Dog Stand,2.5,18,$,40.786201477050795,-73.9758834838867,foodstands,restaurants
Upper West Side,Lucky’s Famous Burgers,4.5,2,,40.7852,-73.972786,burgers,restaurants
Upper West Side,Perfect Halal Food,3.5,3,,40.78887,-73.97636999999999,salad,restaurants
Upper West Side,88 Gourmet Deli,4.0,2,$,40.7890205,-73.9744415,delis,restaurants
Upper West Side,A Taste Of Magic,4.5,66,$$$,40.76337,-73.98943100000001,magicians,eventservices
Upper West Side,New Dragon House Chinese Restaurant,2.5,6,,40.7918190298439,-73.9720649229145,chinese,restaurants
Upper West Side,Moshe's Falafel,4.0,103,$,40.7572741280559,-73.9820981359181,falafel,mediterranean
Upper West Side,Greek's Collegiate Food Shop,5.0,1,,40.7746578007936,-73.9844528585672,greek,restaurants
Upper West Side,Young Chow Garden,2.0,12,$,40.7918701,-73.97214509999999,chinese,restaurants
Upper West Side,Carmine's Takeout,3.5,3,,40.7912,-73.97398000000001,newamerican,restaurants
Upper West Side,Sapphire,2.5,7,,40.77582,-73.98188,indpak,restaurants
Upper West Side,King Food Restaurant,2.5,6,$,40.78407,-73.97787,chinese,restaurants
Upper West Side,Caffe La Fenice,2.0,5,$$$,40.775931,-73.98185140000001,italian,restaurants
Upper West Side,Cafe Metro,4.0,8,,40.777661,-73.981746,sandwiches,restaurants
Upper West Side,Gyu-Kaku Japanese BBQ,4.0,10,,40.790459999999996,-73.97322,japanese,restaurants
Upper West Side,Hema Malak Halal Food Cart,4.0,1,,40.77468,-73.98219,halal,restaurants
Upper West Side,94 Deli and Superior Grocery,2.5,3,$,40.79272,-73.97156,delis,restaurants
Upper West Side,ZDumplings,5.0,1,,40.786201477050795,-73.9758834838867,foodtrucks,food
Upper West Side,Café On One,1.5,8,$$$$,40.781451000000004,-73.973099,cafes,restaurants
Upper West Side,The Juilliard & SAB Cafe,3.5,2,$,40.773408127498996,-73.98399350000001,diners,restaurants
Upper West Side,Potsticker Cart,4.0,2,,40.7834014892578,-73.9663009643555,chinese,restaurants
Upper West Side,Cafe One,2.5,2,,40.7873003027411,-73.9771270751953,food,
Upper West Side,Vegan Street Fair Grand Bazaar,3.0,1,,40.7805708815576,-73.977686651051,streetvendors,food
Upper West Side,Burger Warrior,3.0,12,$,40.750244140625,-73.9970245361328,foodtrucks,food
Upper West Side,Cafe On One,1.5,3,,40.7810940598579,-73.9756621239401,cafes,restaurants
Upper West Side,Halal Cart,3.0,2,,40.78244,-73.98073000000001,halal,restaurants
Upper West Side,Winston Gourmet Deli,3.0,1,,40.78836,-73.97104,delis,restaurants
Upper West Side,Gyro Cart,5.0,1,,40.78461,-73.969824,foodstands,restaurants
Upper West Side,222 Restaurant,1.0,1,,40.78332,-73.97946,restaurants,
Upper West Side,Mel’s Diner,1.0,2,,40.7924779,-73.9721202,pizza,restaurants
Upper West Side,Cafe 92Y,1.0,1,,40.773959999999995,-73.98018,kosher,restaurants
Upper West Side,Halal Food,4.0,1,,40.715503999999996,-73.944574,foodtrucks,food
Washington Heights,Green Juice Cafe,5.0,198,$,40.85188,-73.9346599,sandwiches,restaurants
Washington Heights,Malecon Restaurant,4.0,700,$$,40.846509999999995,-73.93881999999999,latin,restaurants
Washington Heights,Burger Heights,4.0,401,$,40.85022,-73.93451,burgers,restaurants
Washington Heights,Saggio,4.0,601,$$,40.8514099281625,-73.9395604556239,italian,restaurants
Washington Heights,Tampopo Ramen,4.0,391,$$,40.850719,-73.936309,ramen,japanese
Washington Heights,Pocion,4.5,163,$$,40.847574939619605,-73.93843094851141,vegan,restaurants
Washington Heights,Terravita,4.5,157,$$,40.84807,-73.93803,tradamerican,restaurants
Washington Heights,SUROSS Thai Bistro,4.5,158,$,40.846016,-73.9387367,thai,restaurants
Washington Heights,Tasty Deli,4.0,276,$,40.8417636163985,-73.93903950391129,delis,restaurants
Washington Heights,Manolo Tapas,4.0,266,$$,40.84713,-73.93836999999999,tapas,restaurants
Washington Heights,Locksmith Bar,4.0,346,$$,40.8573807,-73.93256590000001,newamerican,restaurants
Washington Heights,Le Chéile,4.0,369,$$,40.851480380458604,-73.93996894807209,irish,restaurants
Washington Heights,La Cabana Salvadoreña,4.0,138,$,40.854478,-73.933486,salvadoran,latin
Washington Heights,Kismat Indian Restaurant,3.5,348,$$,40.8552891007756,-73.93701840996891,indpak,restaurants
Washington Heights,Chicken Ranch,4.5,82,$$,40.84839,-73.9324,spanish,restaurants
Washington Heights,Pick & Eat,3.5,329,$$,40.847450099999996,-73.93824740000001,pizza,restaurants
Washington Heights,Grito Mexican Grill,4.0,177,$$,40.85355,-73.93087,mexican,restaurants
Washington Heights,Patacon Pisao Truck,4.5,82,$,40.861059999999995,-73.92036,foodtrucks,food
Washington Heights,Tung Thong Thai Restaurant,3.5,287,$$,40.8414062274416,-73.9386532729438,thai,restaurants
Washington Heights,Fresco's Pizzeria,4.0,179,$,40.855113012367504,-73.9372547647758,pizza,restaurants
Washington Heights,Refried Beans Mexican Grill,3.5,264,$$,40.85495996369671,-73.9370997259323,mexican,restaurants
Washington Heights,Cafe Bark,4.5,49,$,40.851355075718295,-73.9398384015253,cafes,restaurants
Washington Heights,The Pandering Pig,4.0,114,$$,40.855144,-73.937599,newamerican,restaurants
Washington Heights,La Casa Del Mofongo,3.0,428,$$,40.850456,-73.933403,latin,restaurants
Washington Heights,181 Cabrini,3.5,235,$$,40.851159,-73.940156,newamerican,restaurants
Washington Heights,Sapitos Sports Cantina,4.0,139,$$,40.846990000000005,-73.93788,mexican,restaurants
Washington Heights,Golan Heights,4.0,76,$$,40.851496999999995,-73.927925,mideastern,restaurants
Washington Heights,El Conde Restaurant,4.0,112,$$,40.846067100000006,-73.9386488,latin,restaurants
Washington Heights,Koronet Pizza,4.0,99,$,40.844608,-73.9393,pizza,restaurants
Washington Heights,Coogan's,3.5,329,$$,40.8416548272064,-73.93929765510471,tradamerican,restaurants
Washington Heights,Wahizza,4.0,111,$$,40.85758,-73.93178,pizza,restaurants
Washington Heights,Grill Point 181,4.0,74,$,40.85055,-73.9375,mediterranean,restaurants
Washington Heights,New Golden Star,4.0,90,$$,40.8498685,-73.9362273,chinese,restaurants
Washington Heights,Tung Thong 181,4.0,87,$$,40.8508415222168,-73.93907165527341,thai,restaurants
Washington Heights,No 1 Chinese Restaurant,3.5,114,$,40.851381599999996,-73.93947059999999,chinese,restaurants
Washington Heights,Tacos El Paisa,3.5,85,$,40.8533143,-73.9306442,mexican,restaurants
Washington Heights,El Floridita,3.5,113,$,40.847117167452105,-73.9378327131271,cuban,restaurants
Washington Heights,Monkey Room,3.5,94,$$,40.85494,-73.9371199,latin,restaurants
Washington Heights,Hudson View Restaurant,3.0,209,$$,40.8506554,-73.9378953,diners,restaurants
Washington Heights,Vicky's Diner,3.5,101,$$,40.8553037388342,-73.9371613500442,diners,restaurants
Washington Heights,Marisco Centro,3.5,78,$$,40.8513419,-73.9320485,latin,restaurants
Washington Heights,Jade Garden,3.5,85,$,40.841846000000004,-73.93894399999999,chinese,restaurants
Washington Heights,Exclusive Pizza,3.5,100,$,40.850948200000005,-73.93894770000001,pizza,restaurants
Washington Heights,Fort Washington Bakery and Deli,4.0,42,$,40.850950554013295,-73.93859982490541,delis,restaurants
Washington Heights,AquaMarina,3.0,125,$$,40.8433196,-73.9388948,italian,restaurants
Washington Heights,George's Pizza,3.0,89,$,40.8504282,-73.93708769999999,pizza,restaurants
Washington Heights,Mi Ranchito,3.5,42,$,40.850878189059,-73.9325881480936,mexican,restaurants
Washington Heights,El Guanaco,4.0,25,$,40.8481433972855,-73.9377415211844,salvadoran,latin
Washington Heights,Wimpy's III,3.5,42,$,40.84326,-73.93794,breakfast_brunch,restaurants
Washington Heights,Antojitos Mexicanos,4.0,19,$,40.84863,-73.93144000000001,mexican,restaurants
Washington Heights,Jad Jaan Thai Vietnamese,4.5,21,,40.84124,-73.93768,thai,restaurants
Washington Heights,Elsa La Reina Del Chicharron,4.0,23,$,40.84381,-73.93798000000001,latin,restaurants
Washington Heights,New San Francisco Restaurant,4.0,28,$,40.840559999999996,-73.93796,dominican,caribbean
Washington Heights,Mambi Restaurant,3.0,85,$$,40.8477,-73.9382,latin,restaurants
Washington Heights,Tu Cachapa,3.5,55,$,40.848189500000004,-73.9380171,venezuelan,latin
Washington Heights,Punto De Sabor,3.5,41,$,40.8506208,-73.9325736,caribbean,restaurants
Washington Heights,La Dinastia II,3.5,64,$$,40.843191100000006,-73.9393521,chinese,restaurants
Washington Heights,Papi's Pizzeria,4.0,22,$,40.8493347,-73.9335098,pizza,restaurants
Washington Heights,Oche A Tu Gusto,4.5,10,$,40.854118233525206,-73.930453626231,hotdogs,restaurants
Washington Heights,Green Yard Cafe,4.5,14,$,40.846006,-73.938753,salad,restaurants
Washington Heights,Charlie's Pizza,4.0,19,$,40.8520225,-73.9319437,pizza,restaurants
Washington Heights,King Garden Restaurant,4.0,16,$,40.85188,-73.9346599,chinese,restaurants
Washington Heights,Mi Paso Centroamericano Restaurant,4.0,22,$,40.84572,-73.93881,latin,restaurants
Washington Heights,Seafood Junior's,4.0,19,$$,40.8494568,-73.93669890000001,seafood,restaurants
Washington Heights,Kinkhao Thai,3.5,32,,40.840790000000005,-73.93648,thai,restaurants
Washington Heights,Lucky 7 Tapas Bar,2.0,136,$$,40.8504554,-73.9333952,tapas,restaurants
Washington Heights,Prestige Cafe and Deli,4.0,24,$,40.8429,-73.94181,cafes,restaurants
Washington Heights,IHOP,2.0,187,$$,40.847336999999996,-73.93767,breakfast_brunch,restaurants
Washington Heights,Zoe Restaurant & Lounge,4.0,20,$$,40.853693,-73.930849,italian,restaurants
Washington Heights,Andiamo Cafe,4.5,10,$,40.8472474,-73.9368648,cafes,restaurants
Washington Heights,Famous Famiglia,3.0,71,$,40.8419,-73.93892,pizza,restaurants
Washington Heights,Chipotle Mexican Grill,2.5,114,$,40.841500814415205,-73.93987634995901,mexican,restaurants
Washington Heights,Jordan's Snack Bar & Burger,3.5,22,$$,40.85566,-73.93341,burgers,restaurants
Washington Heights,West 190 Pizza,4.0,16,$,40.85509384392571,-73.9296631269694,pizza,restaurants
Washington Heights,Chop Chop,3.0,44,$$,40.850120000000004,-73.92987,kosher,restaurants
Washington Heights,Bombonada,3.5,18,$,40.848890000000004,-73.93427,dominican,caribbean
Washington Heights,Bunny Deli,2.5,54,$,40.8524738,-73.93122059999999,delis,restaurants
Washington Heights,La Casa Del Pollo,4.0,13,,40.849309999999996,-73.93692,dominican,caribbean
Washington Heights,Golden City Chinese Restaurant,4.0,10,$,40.851324700000006,-73.92833759999999,chinese,restaurants
Washington Heights,Makana,3.5,27,$$,40.84643,-73.93606,poke,food
Washington Heights,University Deli,3.0,35,$,40.8413136,-73.9399992,delis,restaurants
Washington Heights,China Sun,3.5,20,$,40.844467,-73.93686600000001,chinese,restaurants
Washington Heights,Merienda Snack Bar,4.5,9,$$,40.840409401190705,-73.9367595169447,latin,restaurants
Washington Heights,Great Wall Chinese Food,3.0,46,$,40.8508169,-73.9384686,chinese,restaurants
Washington Heights,Sushi Yu 2,3.5,235,$$,40.851387023925795,-73.9398880004883,japanese,restaurants
Washington Heights,Domino's Pizza,2.5,60,$,40.850559999999994,-73.9375,pizza,restaurants
Washington Heights,Yang Garden Chinese Restaurant,3.5,20,$,40.855266,-73.937759,chinese,restaurants
Washington Heights,Viva Mexico Mexican Cuisine,3.0,21,,40.85427,-73.93035,mexican,restaurants
Washington Heights,Capri Restaurant,3.5,14,$$,40.84677,-73.93536,dominican,caribbean
Washington Heights,Tipico Dominicano,3.0,37,$$,40.84836,-73.93421,dominican,caribbean
Washington Heights,Mediterraneo Pizza,3.5,17,$,40.85472,-73.93002,pizza,restaurants
Washington Heights,TACO INN,3.0,20,,40.85171,-73.93259,mexican,restaurants
Washington Heights,Q'Kachapa,3.0,22,$,40.85337,-73.93053990000001,latin,restaurants
Washington Heights,No. 1 Restaurant,3.5,21,$$,40.8577976485116,-73.9319991019366,tex-mex,restaurants
Washington Heights,Bar180,3.5,114,$$,40.8495175143563,-73.9363799999983,newamerican,restaurants
Washington Heights,Taco Bell,3.5,14,$,40.8471549571382,-73.9353848621249,tacos,mexican
Washington Heights,El Nuevo Caridad,2.5,50,$$,40.8553799,-73.92907,latin,restaurants
Washington Heights,Buenos Snack Shop,5.0,4,,40.8517827093601,-73.9339636266232,delis,restaurants
Washington Heights,Tamale Guy,4.0,9,$,40.84104,-73.93968000000001,mexican,restaurants
Washington Heights,Con Sabor A Mexico,3.0,22,,40.85052,-73.93643,seafood,restaurants
Washington Heights,Tierra & Mar,4.0,5,,40.84926,-73.93735,spanish,restaurants
Washington Heights,Oasis Deli and Grill,4.0,10,,40.85525,-73.93762,delis,restaurants
Washington Heights,McDonald's,2.0,55,$,40.842594,-73.93897199999999,hotdogs,restaurants
Washington Heights,La Nueva Espana,2.5,28,$,40.844359999999995,-73.93758000000001,spanish,restaurants
Washington Heights,Empire Chinese Restaurant,4.0,8,$$,40.85603,-73.92905,chinese,restaurants
Washington Heights,Fort Tryon Deli & Grill,3.5,11,,40.855193,-73.93808100000001,sandwiches,restaurants
Washington Heights,Kennedy's Chicken & Grill,3.5,7,$,40.8532642492964,-73.9306045138977,chicken_wings,restaurants
Washington Heights,Altus Cafe,3.0,158,$$,40.85232,-73.93485,steak,restaurants
Washington Heights,Popeyes Louisiana Kitchen,2.5,31,$,40.843709999999994,-73.93823,hotdogs,restaurants
Washington Heights,Yummilicious,4.0,5,,40.8455799459102,-73.93884994089599,delis,restaurants
Washington Heights,Happy World Restaurant,3.5,10,$,40.8458611,-73.9364502,chinese,restaurants
Washington Heights,Riossi Pizza,3.0,15,,40.8556,-73.93343,pizza,restaurants
Washington Heights,Grandma's Pizza,3.0,16,$$,40.85145,-73.92822,pizza,restaurants
Washington Heights,Empanadas Monumental,3.0,9,,40.848849043250105,-73.93274188041691,spanish,restaurants
Washington Heights,La Cantina Heights,3.0,125,$$,40.8567424461518,-73.9325465187421,newamerican,restaurants
Washington Heights,Taino Restaurant,4.5,4,$,40.841590000000004,-73.93605,dominican,caribbean
Washington Heights,Popeyes Louisiana Kitchen,3.5,9,$,40.855938,-73.92919300000001,hotdogs,restaurants
Washington Heights,Tommy's Pizza,3.0,10,$,40.8477204,-73.93816159999999,pizza,restaurants
Washington Heights,Junior's Fresh,5.0,2,,40.84936,-73.93686,wraps,restaurants
Washington Heights,Best Deli,4.5,4,,40.840556,-73.938163,delis,restaurants
Washington Heights,Kennedy Fried Chicken,4.5,3,$,40.844467,-73.93686600000001,chicken_wings,restaurants
Washington Heights,Jordan's Juice & Salad Bar,3.0,9,,40.856790000000004,-73.9323849,salad,restaurants
Washington Heights,181 Gourmet Deli,3.0,11,$,40.8512579518016,-73.9389246527967,delis,restaurants
Washington Heights,McDonald's,1.5,44,$,40.850094,-73.936035,hotdogs,restaurants
Washington Heights,Sbarro,3.0,12,$,40.8414,-73.93983,pizza,restaurants
Washington Heights,Fu Sing Chinese Restaurant,3.0,8,$,40.84682,-73.93847,restaurants,
Washington Heights,Deli Grocery,4.5,2,,40.85022,-73.93451,delis,restaurants
Washington Heights,Ideal Mini Mart,3.0,8,$,40.8456028,-73.9387885,breakfast_brunch,restaurants
Washington Heights,Boca Chica,3.5,3,$$$,40.84943,-73.93678,latin,restaurants
Washington Heights,Fresh Express,2.0,11,$,40.849182299999995,-73.9354775,venezuelan,latin
Washington Heights,Little Caesars,3.0,5,$,40.84641,-73.93545999999999,pizza,restaurants
Washington Heights,Halo Bistro Café,4.5,9,,40.854647541359206,-73.9333470538259,cafes,restaurants
Washington Heights,191 Pescaderia,3.0,6,,40.85523404181,-73.92947360873221,seafood,restaurants
Washington Heights,Dominican Valle,4.0,3,,40.855270000000004,-73.92983000000001,latin,restaurants
Washington Heights,Subway,2.5,7,$,40.8492494,-73.93711605719491,sandwiches,restaurants
Washington Heights,Pizza Nova,3.0,6,,40.8481499,-73.938,pizza,restaurants
Washington Heights,El Jobito,3.5,3,,40.854315696373206,-73.9303772993911,dominican,caribbean
Washington Heights,Lake Como Pizza,2.5,9,$$,40.85137,-73.92828,pizza,restaurants
Washington Heights,Jaya Restaurant,4.5,2,,40.8413277944016,-73.93768441798291,latin,restaurants
Washington Heights,Tamale Lady,5.0,1,,40.84984,-73.93496999999999,foodstands,restaurants
Washington Heights,La Potencia,3.5,3,$,40.8535911887884,-73.9306792616844,latin,restaurants
Washington Heights,Grill & Height Deli,3.0,3,,40.84833,-73.93171,delis,restaurants
Washington Heights,Kozy Fresh,4.0,2,,40.841423,-73.940162,salad,restaurants
Washington Heights,Lucky Jade House,2.5,8,$,40.84192,-73.93890999999999,chinese,restaurants
Washington Heights,Alkuteeni Deli,5.0,1,$,40.858270068932704,-73.93181472580179,delis,restaurants
Washington Heights,Mr Mangu's kitchen,1.5,11,$,40.85185,-73.93146,dominican,caribbean
Washington Heights,BAR177NYC,3.0,20,,40.84763,-73.93894,newamerican,restaurants
Washington Heights,Yeung's Number 1 Chinese Restaurant,2.0,9,$,40.85757,-73.93196999999999,chinese,restaurants
Washington Heights,Caribe Restaurant,2.0,5,$,40.8537254333496,-73.930046081543,caribbean,restaurants
Washington Heights,Pilon Bar and Restaurant,4.0,1,,40.847042,-73.93579100000001,caribbean,restaurants
Washington Heights,Best Gourmet Deli and Grill,3.0,2,$,40.854259899999995,-73.92849,delis,restaurants
Washington Heights,Silver Palace Chinese Restaurant,2.5,2,$,40.84963,-73.93309,chinese,restaurants
Washington Heights,Caridad Express Restaurant,1.5,6,$$,40.8487396,-73.93306729999999,caribbean,restaurants
Washington Heights,Hang Lung Chinese Restaurant,2.0,6,,40.855259999999994,-73.92916,chinese,restaurants
Washington Heights,Frasko Deli,3.0,4,,40.84864,-73.93074,salad,restaurants
Washington Heights,Subway,3.0,16,$,40.842887605001295,-73.9418122207917,sandwiches,restaurants
Washington Heights,Burgers & Grill,1.5,5,,40.85125,-73.92837,burgers,restaurants
Washington Heights,Tinajas Restaurant,2.0,4,$,40.84384,-73.93925,spanish,restaurants
Washington Heights,The Bridge Restaurant,3.0,1,,40.85055,-73.9375,restaurants,
Washington Heights,Havana Heights,3.0,7,$$,40.84421,-73.93916999999999,cuban,restaurants
